timestamp,joint_name,effort_raw,current_mA,estimated_torque_Nm
2025-05-21 18:07:56.236614,r_hip_yaw,-0.020027319000018647,-0.05,-0.0001
2025-05-21 18:07:56.236614,r_knee,0.22697628200021133,0.61,0.0006
2025-05-21 18:07:56.236614,r_sho_pitch,0.006675773000006216,0.02,0.0
2025-05-21 18:07:56.236614,r_sho_roll,0.1268396870001181,0.34,0.0003
2025-05-21 18:07:56.243661,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.243661,head_tilt,-0.006675773000006216,-0.02,-0.0
2025-05-21 18:07:56.243661,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.243661,l_ank_roll,0.10013659500009323,0.27,0.0003
2025-05-21 18:07:56.243661,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.243661,l_hip_pitch,0.4205736990003916,1.13,0.0011
2025-05-21 18:07:56.243661,l_hip_roll,0.5073587480004724,1.36,0.0014
2025-05-21 18:07:56.243661,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.243661,l_knee,-0.006675773000006216,-0.02,-0.0
2025-05-21 18:07:56.243661,l_sho_pitch,-0.046730411000043506,-0.13,-0.0001
2025-05-21 18:07:56.243661,l_sho_roll,-0.2136247360001989,-0.57,-0.0006
2025-05-21 18:07:56.243661,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.243661,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.243661,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.243661,r_hip_pitch,-0.2136247360001989,-0.57,-0.0006
2025-05-21 18:07:56.243661,r_hip_roll,-0.5006829750004662,-1.35,-0.0013
2025-05-21 18:07:56.243661,r_hip_yaw,-0.03337886500003108,-0.09,-0.0001
2025-05-21 18:07:56.243661,r_knee,0.23365205500021755,0.63,0.0006
2025-05-21 18:07:56.243661,r_sho_pitch,0.006675773000006216,0.02,0.0
2025-05-21 18:07:56.243661,r_sho_roll,0.16021855200014917,0.43,0.0004
2025-05-21 18:07:56.252403,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.252403,head_tilt,-0.006675773000006216,-0.02,-0.0
2025-05-21 18:07:56.252403,l_ank_pitch,-0.7410108030006899,-1.99,-0.002
2025-05-21 18:07:56.252403,l_ank_roll,0.09346082200008701,0.25,0.0003
2025-05-21 18:07:56.252403,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.252403,l_hip_pitch,0.4138979260003854,1.11,0.0011
2025-05-21 18:07:56.252403,l_hip_roll,0.5073587480004724,1.36,0.0014
2025-05-21 18:07:56.252403,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.252403,l_knee,-0.013351546000012432,-0.04,-0.0
2025-05-21 18:07:56.252403,l_sho_pitch,-0.026703092000024863,-0.07,-0.0001
2025-05-21 18:07:56.252403,l_sho_roll,-0.22030050900020512,-0.59,-0.0006
2025-05-21 18:07:56.252403,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.252403,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.252403,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.252403,r_hip_pitch,-0.1735700980001616,-0.47,-0.0005
2025-05-21 18:07:56.252403,r_hip_roll,-0.5073587480004724,-1.36,-0.0014
2025-05-21 18:07:56.252403,r_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.252403,r_knee,0.22697628200021133,0.61,0.0006
2025-05-21 18:07:56.252403,r_sho_pitch,0.006675773000006216,0.02,0.0
2025-05-21 18:07:56.252403,r_sho_roll,0.1735700980001616,0.47,0.0005
2025-05-21 18:07:56.260493,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.260493,head_tilt,0.0,0.0,0.0
2025-05-21 18:07:56.260493,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.260493,l_ank_roll,0.09346082200008701,0.25,0.0003
2025-05-21 18:07:56.260493,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.260493,l_hip_pitch,0.4138979260003854,1.11,0.0011
2025-05-21 18:07:56.260493,l_hip_roll,0.5073587480004724,1.36,0.0014
2025-05-21 18:07:56.260493,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.260493,l_knee,-0.006675773000006216,-0.02,-0.0
2025-05-21 18:07:56.260493,l_sho_pitch,-0.026703092000024863,-0.07,-0.0001
2025-05-21 18:07:56.260493,l_sho_roll,-0.22697628200021133,-0.61,-0.0006
2025-05-21 18:07:56.260493,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.260493,r_ank_roll,-0.1735700980001616,-0.47,-0.0005
2025-05-21 18:07:56.260493,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.260493,r_hip_pitch,-0.2069489630001927,-0.56,-0.0006
2025-05-21 18:07:56.260493,r_hip_roll,-0.5006829750004662,-1.35,-0.0013
2025-05-21 18:07:56.260493,r_hip_yaw,-0.04005463800003729,-0.11,-0.0001
2025-05-21 18:07:56.260493,r_knee,0.22697628200021133,0.61,0.0006
2025-05-21 18:07:56.260493,r_sho_pitch,0.013351546000012432,0.04,0.0
2025-05-21 18:07:56.260493,r_sho_roll,0.16689432500015539,0.45,0.0004
2025-05-21 18:07:56.267867,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.267867,head_tilt,0.0,0.0,0.0
2025-05-21 18:07:56.267867,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.267867,l_ank_roll,0.09346082200008701,0.25,0.0003
2025-05-21 18:07:56.267867,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.267867,l_hip_pitch,0.4205736990003916,1.13,0.0011
2025-05-21 18:07:56.267867,l_hip_roll,0.5073587480004724,1.36,0.0014
2025-05-21 18:07:56.267867,l_hip_yaw,0.020027319000018647,0.05,0.0001
2025-05-21 18:07:56.267867,l_knee,-0.006675773000006216,-0.02,-0.0
2025-05-21 18:07:56.267867,l_sho_pitch,-0.020027319000018647,-0.05,-0.0001
2025-05-21 18:07:56.267867,l_sho_roll,-0.22030050900020512,-0.59,-0.0006
2025-05-21 18:07:56.267867,r_ank_pitch,0.5273860670004911,1.42,0.0014
2025-05-21 18:07:56.267867,r_ank_roll,-0.1735700980001616,-0.47,-0.0005
2025-05-21 18:07:56.267867,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.267867,r_hip_pitch,-0.18692164400017403,-0.5,-0.0005
2025-05-21 18:07:56.267867,r_hip_roll,-0.5006829750004662,-1.35,-0.0013
2025-05-21 18:07:56.267867,r_hip_yaw,-0.026703092000024863,-0.07,-0.0001
2025-05-21 18:07:56.267867,r_knee,0.22697628200021133,0.61,0.0006
2025-05-21 18:07:56.267867,r_sho_pitch,0.0,0.0,0.0
2025-05-21 18:07:56.267867,r_sho_roll,0.13351546000012432,0.36,0.0004
2025-05-21 18:07:56.275718,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.275718,head_tilt,0.0,0.0,0.0
2025-05-21 18:07:56.275718,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.275718,l_ank_roll,0.10013659500009323,0.27,0.0003
2025-05-21 18:07:56.275718,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.275718,l_hip_pitch,0.4205736990003916,1.13,0.0011
2025-05-21 18:07:56.275718,l_hip_roll,0.5140345210004786,1.38,0.0014
